pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
211025_211503,20211025LTLG02021,4,4,2,2,2,7,6,0,76650,진해수,68507,장두성,4,1.278681878956913,3.268946841369188,3.09944,1.43416,L,Ball,4-Seam,138,LO,8,장준영,22
211025_211532,20211025LTLG02021,4,4,2,2,2,7,6,0,76650,진해수,68507,장두성,5,0.7103887634088358,3.815647271773244,3.09944,1.43416,L,Foul,4-Seam,139,LO,8,장준영,22
211025_211605,20211025LTLG02021,4,4,2,3,2,7,6,0,76650,진해수,68507,장두성,6,-1.4019246530145706,-0.3436397507327151,3.09944,1.43416,L,Ball,Curve,118,LO,8,장준영,22
211025_211702,20211025LTLG02021,4,4,3,3,2,7,6,0,76650,진해수,68507,장두성,7,0.3588107011795904,2.7975645262303224,3.09944,1.43416,L,Strike,Slider,127,LO,8,장준영,22
211025_210921,20211025LTLG02021,4,4,0,1,1,7,6,0,76650,진해수,64022,안중열,1,0.8139560277398875,0.9063130910163406,3.33081,1.58281,R,Ball,4-Seam,140,LO,8,장준영,22
211025_210944,20211025LTLG02021,4,4,1,1,1,7,6,0,76650,진해수,64022,안중열,2,-0.1161932457468082,1.850251943561832,3.33081,1.58281,R,Swing,Slider,127,LO,8,장준영,22
211025_211010,20211025LTLG02021,4,4,2,1,1,7,6,0,76650,진해수,64022,안중열,3,-0.100108131842024,2.078847235194214,3.33081,1.58281,R,Foul,Curve,117,LO,8,장준영,22
211025_211042,20211025LTLG02021,4,4,2,2,1,7,6,0,76650,진해수,64022,안중열,4,-1.111892296028257,1.9039746575861225,3.33081,1.58281,R,Ball,4-Seam,139,LO,8,장준영,22
211025_211128,20211025LTLG02021,4,4,2,2,1,7,6,0,76650,진해수,64022,안중열,5,-0.5236678275743987,3.0453377239304773,3.33081,1.58281,R,Foul,Slider,129,LO,8,장준영,22
211025_211206,20211025LTLG02021,4,4,2,2,1,7,6,0,76650,진해수,64022,안중열,6,0.5194878639086508,3.351185699544796,3.33081,1.58281,R,Foul,4-Seam,138,LO,8,장준영,22
211025_211239,20211025LTLG02021,4,4,3,2,1,7,6,0,76650,진해수,64022,안중열,7,0.3071992260100298,3.1151084581820823,3.33081,1.58281,R,Swing,Slider,131,LO,8,장준영,22
211025_210710,20211025LTLG02021,4,3,1,0,1,5,0,0,76650,진해수,68525,한동희,1,-0.3843756675546377,2.155352462095287,3.375,1.59479,R,Strike,Slider,125,LO,8,장준영,22
211025_210731,20211025LTLG02021,4,3,1,0,1,5,0,0,76650,진해수,68525,한동희,2,0.2213089790201143,2.457138963022896,3.375,1.59479,R,Hit,4-Seam,140,LO,8,장준영,22
